timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred,benign_prob,attack_prob,prediction
2025-07-30T17:28:16.850746,17629,88878,13.0,3879368,3090,4830.0,3751838013.0,437334,25.0,111.0,73.0,3090,65,626123,1421,26.0,15636,0.6351758,0.3648242,0
2025-07-30T17:28:21.977199,23441,85077,8.0,3924726,3038,4773.0,3989892830.0,434413,26.0,83.0,64.0,3038,66,632539,1417,120.0,15699,0.751114,0.24888602,0
2025-07-30T17:28:27.098235,17953,86525,10.0,3679054,2909,4770.0,3836262223.0,432312,26.0,95.0,66.0,2909,64,639143,1578,100.0,15820,0.881943,0.11805703,0
2025-07-30T17:28:32.264958,17969,81742,10.0,3890668,3273,4748.0,3647577645.0,432832,25.0,86.0,64.0,3273,67,635293,1596,90.0,16050,0.6948808,0.30511922,0
2025-07-30T17:28:37.489097,17931,83652,8.0,3741055,3258,4659.0,3802782730.0,433174,27.0,92.0,65.0,3258,66,643233,1563,38.0,16231,0.5817447,0.4182553,0
2025-07-30T17:28:42.602609,17607,75900,11.0,4040692,3226,4045.0,3789471212.0,433186,26.0,92.0,64.0,3226,63,636353,1551,55.0,16080,0.64850664,0.35149336,0
2025-07-30T17:28:47.720495,19307,97455,173.0,3826555,3118,4591.0,4967649608.0,444982,69.0,1434.0,721.0,3118,66,650886,1643,268.0,15832,0.6985948,0.30140522,0
2025-07-30T17:28:52.866383,20300,78935,12.0,4047826,3695,4788.0,3725910521.0,450431,26.0,89.0,49.0,3695,77,626965,1683,39.0,16023,0.49448597,0.505514,1
2025-07-30T17:28:58.014115,17435,81708,9.0,3838825,3280,4759.0,3784752231.0,435846,26.0,59.0,46.0,3280,62,626183,1500,46.0,15581,0.7488904,0.25110963,0
2025-07-30T17:29:03.131084,22617,111576,9.0,3867315,3263,4762.0,3789595508.0,455950,25.0,75.0,52.0,3263,72,646868,1503,59.0,16023,0.4792682,0.5207318,1
2025-07-30T17:29:08.281973,17995,81773,10.0,4017460,5156,4782.0,3801325968.0,424948,26.0,69.0,48.0,5156,70,634874,1684,46.0,15761,0.53153324,0.46846676,0
2025-07-30T17:29:13.424856,20655,82569,9.0,3983910,3193,4747.0,3667800336.0,442379,25.0,57.0,47.0,3193,63,635470,1685,55.0,16900,0.83533096,0.16466905,0
2025-07-30T17:29:18.563156,17357,86504,19.0,3883472,3288,4980.0,4331571000.0,429104,72.0,216.0,121.0,3288,65,631467,1560,1262.0,15782,0.8452937,0.15470631,0
2025-07-30T17:29:23.701510,17236,80066,13.0,4029063,3348,4756.0,3878630656.0,428848,26.0,85.0,49.0,3348,67,629908,1554,277.0,16133,0.5512895,0.4487105,0
2025-07-30T17:29:28.851360,17675,83505,10.0,3901991,2983,4762.0,3625022998.0,434898,26.0,54.0,47.0,2983,67,636588,1505,48.0,15485,0.5323955,0.4676045,0
2025-07-30T17:29:33.977744,17869,79489,9.0,3751893,3123,4764.0,3829562635.0,433459,26.0,64.0,48.0,3123,66,625477,1635,48.0,15131,0.6718035,0.32819653,0
2025-07-30T17:29:39.095960,18295,83171,11.0,4104849,3434,4758.0,3825953949.0,434007,26.0,79.0,48.0,3434,70,637851,1599,118.0,15947,0.733522,0.266478,0
2025-07-30T17:29:44.233864,16919,83493,8.0,3792210,3217,4753.0,3659599558.0,434051,25.0,53.0,46.0,3217,67,635781,1563,56.0,15557,0.6228013,0.37719867,0
2025-07-30T17:29:49.430523,17057,76891,10.0,3993933,3618,4285.0,3924442526.0,428016,27.0,71.0,49.0,3618,67,633601,1702,108.0,15332,0.6505281,0.34947196,0
2025-07-30T17:29:54.531008,17728,77040,9.0,4083842,3088,4155.0,3713488815.0,436060,25.0,68.0,47.0,3088,62,631950,1567,80.0,15821,0.7908103,0.2091897,0
2025-07-30T17:29:59.656070,17099,84321,8.0,3715478,3099,4760.0,3830749217.0,427850,26.0,60.0,48.0,3099,64,629292,1565,82.0,16149,0.7293986,0.27060142,0
2025-07-30T17:30:04.812360,20346,78231,11.0,3765493,3728,4757.0,3718933487.0,433874,26.0,87.0,47.0,3728,65,631184,1527,80.0,15812,0.71009254,0.28990743,0
2025-07-30T17:30:09.973523,16977,82001,9.0,3752498,3230,4732.0,3751117715.0,428019,26.0,57.0,47.0,3230,63,634799,1528,25.0,16170,0.706967,0.293033,0
2025-07-30T17:30:15.097529,17470,80792,23.0,3772943,3333,9598.0,7738959942.0,436598,94.0,137.0,96.0,3333,67,639120,1521,207.0,15745,0.66575134,0.3342487,0
2025-07-30T17:30:20.254434,18516,86965,8.0,3925324,3991,4736.0,3637496912.0,436892,25.0,55.0,47.0,3991,64,629312,1656,84.0,15845,0.91293705,0.08706295,0
2025-07-30T17:30:25.435198,20250,78508,10.0,4072601,3791,4742.0,3715815012.0,436092,27.0,83.0,50.0,3791,66,642279,1732,128.0,16198,0.90768516,0.09231481,0
2025-07-30T17:30:30.590572,17202,86896,13.0,3802317,3141,4752.0,3840049858.0,436589,25.0,78.0,48.0,3141,67,625490,1676,36.0,15913,0.830534,0.16946602,0
2025-07-30T17:30:35.727593,16965,80021,8.0,3886443,3063,4727.0,3880610392.0,433137,26.0,50.0,47.0,3063,74,630177,1476,80.0,16087,0.57439744,0.42560253,0
2025-07-30T17:30:40.897313,17206,79269,10.0,3744069,3070,4747.0,3815152719.0,436243,26.0,73.0,49.0,3070,67,628488,1577,86.0,15870,0.44261432,0.5573857,1
2025-07-30T17:30:46.034438,18896,85846,11.0,3734112,3605,4743.0,4154540147.0,560367,26.0,67.0,47.0,3605,66,633215,1729,81.0,15218,0.82703096,0.17296904,0
2025-07-30T17:30:51.145265,17148,76583,8.0,3731605,3167,4756.0,3783719861.0,434783,25.0,85.0,48.0,3167,65,629436,1541,78.0,16633,0.9034461,0.096553944,0
2025-07-30T17:30:56.276913,18228,77446,10.0,3730341,3137,4161.0,3737881714.0,425022,26.0,68.0,48.0,3137,64,641083,1519,20.0,15696,0.53384936,0.46615067,0
2025-07-30T17:31:01.420068,17731,79249,10.0,4013177,3383,4239.0,3633930682.0,438530,26.0,60.0,46.0,3383,65,638723,1566,84.0,15536,0.7418879,0.25811207,0
2025-07-30T17:31:06.537751,18639,78447,8.0,3793224,3199,4734.0,3783140526.0,430832,26.0,73.0,47.0,3199,64,642602,1615,114.0,16171,0.75865823,0.24134177,0
2025-07-30T17:31:11.659058,19784,77761,12.0,3709627,3485,4759.0,3869062461.0,435432,26.0,78.0,48.0,3485,65,635085,1590,52.0,16560,0.7344702,0.2655298,0
2025-07-30T17:31:16.814864,18746,79517,10.0,3767488,3041,4825.0,3839495296.0,444034,26.0,73.0,47.0,3041,64,651198,1591,19.0,15573,0.7774834,0.2225166,0
2025-07-30T17:31:21.955773,17804,88396,10.0,3741587,3179,4738.0,3792737536.0,436494,25.0,73.0,49.0,3179,67,630859,1517,123.0,15344,0.77382976,0.22617023,0
2025-07-30T17:31:27.088810,17880,79165,9.0,3903070,3299,4764.0,3857767157.0,426983,27.0,64.0,47.0,3299,67,632820,1580,42.0,15492,0.6687871,0.3312129,0
2025-07-30T17:31:32.241120,17842,77154,9.0,3745607,3137,4748.0,3644657731.0,439791,25.0,62.0,48.0,3137,61,631062,1521,95.0,15807,0.7074302,0.29256982,0
2025-07-30T17:31:37.373530,18822,92888,11.0,3871537,3401,4729.0,3752173809.0,432131,25.0,71.0,49.0,3401,61,626396,1610,32.0,15471,0.83269805,0.16730195,0
2025-07-30T17:31:42.477959,17137,79533,12.0,3888673,3011,4763.0,3832042632.0,436628,26.0,67.0,47.0,3011,70,640961,1606,98.0,16369,0.79308474,0.20691526,0
2025-07-30T17:31:47.627980,18240,84035,8.0,3755005,3128,4743.0,3719365572.0,435334,26.0,56.0,48.0,3128,64,633072,1646,30.0,16113,0.5801383,0.41986164,0
2025-07-30T17:31:52.799811,21875,84026,10.0,3896119,2824,4789.0,3853917483.0,432514,26.0,78.0,48.0,2824,67,630010,1557,56.0,15535,0.84120953,0.15879044,0
2025-07-30T17:31:57.931147,19167,84760,9.0,3849563,3258,4770.0,3759352482.0,435675,26.0,56.0,47.0,3258,63,634583,1662,54.0,16076,0.89525044,0.104749575,0
2025-07-30T17:32:03.070859,17767,79101,9.0,3899106,3196,4609.0,3769465967.0,437352,25.0,64.0,48.0,3196,68,638017,1647,38.0,15796,0.8152866,0.18471344,0
2025-07-30T17:32:08.212289,17821,79018,11.0,3836707,3135,4395.0,3659895469.0,428555,26.0,76.0,48.0,3135,64,638705,1594,40.0,15731,0.68180007,0.31819993,0
2025-07-30T17:32:13.334317,16986,75458,8.0,4104446,3142,4137.0,3816494179.0,431343,26.0,57.0,47.0,3142,67,629904,1554,105.0,15266,0.7258508,0.2741492,0
2025-07-30T17:32:18.483706,17662,85597,10.0,3973378,3253,4836.0,3781150021.0,434724,26.0,72.0,49.0,3253,66,633779,1487,34.0,16150,0.59938323,0.40061674,0
2025-07-30T17:32:23.625772,19867,78372,9.0,3822486,3887,4754.0,3707188252.0,431249,26.0,58.0,46.0,3887,68,634312,1700,18.0,15938,0.6909456,0.3090544,0
2025-07-30T17:32:28.760556,17038,78854,8.0,3827348,3302,4759.0,3760141132.0,431620,25.0,71.0,47.0,3302,63,628556,1545,20.0,15395,0.76210344,0.23789658,0
2025-07-30T17:32:33.890661,18311,82625,10.0,3820465,2932,4751.0,3770700675.0,439624,26.0,84.0,48.0,2932,61,661957,1611,20.0,15373,0.7447287,0.25527132,0
2025-07-30T17:32:39.046274,17895,78406,10.0,5105147,4234,4748.0,3679144650.0,432559,25.0,58.0,47.0,4234,67,629991,1676,20.0,15624,0.8565936,0.14340642,0
2025-07-30T17:32:44.188392,19894,81300,8.0,3858821,4239,4754.0,3814944371.0,436351,26.0,61.0,48.0,4239,63,633131,1609,114.0,15654,0.80673975,0.19326024,0
2025-07-30T17:32:49.315905,18506,86011,13.0,3795730,3042,4752.0,3756242464.0,432466,26.0,84.0,50.0,3042,63,636060,1713,20.0,16204,0.88791835,0.11208168,0
2025-07-30T17:32:54.447957,17345,82034,9.0,4024979,3195,4769.0,3807104477.0,426472,25.0,77.0,47.0,3195,66,627912,1531,38.0,15231,0.77938133,0.22061867,0
2025-07-30T17:32:59.590538,17867,81313,9.0,3911589,3065,4778.0,3704795172.0,433757,26.0,63.0,48.0,3065,68,644179,1641,89.0,15296,0.6922691,0.3077309,0
2025-07-30T17:33:04.740164,17672,82968,12.0,3862841,3266,4756.0,3805775050.0,431499,26.0,70.0,48.0,3266,66,633241,1644,78.0,17140,0.6410638,0.35893616,0
2025-07-30T17:33:09.872526,20323,84318,9.0,3705246,3713,4762.0,3907741145.0,430453,26.0,55.0,47.0,3713,76,628073,1713,87.0,15879,0.7082258,0.2917742,0
2025-07-30T17:33:15.011069,17520,80509,10.0,3892426,3091,4394.0,3714292742.0,431879,25.0,80.0,49.0,3091,64,634844,1514,80.0,15520,0.77380526,0.22619475,0
2025-07-30T17:33:20.157497,17774,75600,17.0,3743892,3338,8849.0,7624871457.0,439113,52.0,115.0,95.0,3338,65,641171,1543,109.0,16063,0.69685996,0.30314,0
2025-07-30T17:33:25.287421,17802,81539,10.0,4150520,3433,4756.0,3654655715.0,429921,26.0,68.0,48.0,3433,64,634382,1601,116.0,15191,0.82173043,0.17826955,0
2025-07-30T17:33:30.407363,18682,83690,9.0,3937269,3113,4746.0,3770265287.0,443196,25.0,56.0,47.0,3113,64,657792,1690,84.0,16260,0.81739044,0.18260959,0
2025-07-30T17:33:35.543401,19424,83735,10.0,3773613,3738,4767.0,3813542173.0,441102,26.0,68.0,48.0,3738,67,628903,1817,81.0,15899,0.8935773,0.10642274,0
2025-07-30T17:33:40.699873,17504,85018,11.0,3881442,3313,4753.0,3673865074.0,435270,26.0,72.0,48.0,3313,72,635351,1546,18.0,15985,0.8177571,0.18224284,0
2025-07-30T17:33:45.836805,17566,76665,8.0,3717169,3378,4753.0,3793354815.0,442960,25.0,53.0,47.0,3378,66,634469,1805,122.0,15236,0.651495,0.34850505,0
2025-07-30T17:33:50.963771,19588,79053,10.0,3759092,3600,4794.0,3871882726.0,432063,27.0,83.0,50.0,3600,69,635581,1628,95.0,15648,0.8258916,0.17410837,0
2025-07-30T17:33:56.109258,18043,84921,12.0,3805413,3377,4787.0,3830823764.0,439154,25.0,72.0,47.0,3377,63,623387,1585,82.0,15734,0.8051394,0.19486058,0
2025-07-30T17:34:01.292231,16822,76800,8.0,3928268,3310,4783.0,3754624878.0,435387,27.0,64.0,52.0,3310,67,629032,1668,64.0,15702,0.7588863,0.24111372,0
2025-07-30T17:34:06.436796,17271,82672,11.0,3940366,2970,4799.0,3792274571.0,426960,25.0,74.0,49.0,2970,63,630523,1531,44.0,15794,0.5999191,0.40008095,0
2025-07-30T17:34:11.555137,17609,89429,9.0,3690316,3143,4758.0,3883581305.0,444486,26.0,62.0,47.0,3143,64,630516,1478,49.0,15754,0.6535985,0.3464015,0
2025-07-30T17:34:16.697774,19239,84585,10.0,3745248,3289,4857.0,3714186118.0,429673,26.0,68.0,48.0,3289,68,631877,1582,20.0,15990,0.69620305,0.30379695,0
2025-07-30T17:34:21.905959,17240,80797,12.0,3798239,3096,3959.0,3550942080.0,428954,25.0,78.0,48.0,3096,67,636706,1542,32.0,15490,0.66479295,0.33520705,0
2025-07-30T17:34:27.032573,17448,80504,10.0,3748249,3233,4437.0,3780811115.0,428083,26.0,65.0,47.0,3233,70,635306,1488,122.0,15658,0.596807,0.40319297,0
2025-07-30T17:34:32.163611,17791,81997,9.0,3944392,3122,4767.0,3887407498.0,430475,26.0,71.0,47.0,3122,65,646310,1609,18.0,16054,0.5738025,0.42619756,0
2025-07-30T17:34:37.273295,17315,77841,12.0,3771240,3265,4752.0,3696397858.0,431351,26.0,67.0,48.0,3265,67,641491,1461,88.0,15528,0.6488037,0.3511963,0
2025-07-30T17:34:42.438385,21198,82289,8.0,3808153,5010,4759.0,3756318213.0,439434,25.0,52.0,47.0,5010,72,627902,1801,80.0,15111,0.785496,0.21450402,0
2025-07-30T17:34:47.600202,16530,76859,11.0,3830058,3349,4760.0,3904753063.0,444694,26.0,80.0,49.0,3349,67,635554,1599,82.0,16007,0.8582376,0.14176239,0
2025-07-30T17:34:52.724420,17761,79516,9.0,3751224,3094,4887.0,3789449804.0,433323,25.0,85.0,49.0,3094,62,642568,1797,32.0,15739,0.66910434,0.33089563,0
2025-07-30T17:34:57.879322,17871,82489,8.0,3899506,3146,4786.0,3821795340.0,438328,26.0,73.0,48.0,3146,66,626439,1547,89.0,15811,0.80408293,0.19591708,0
2025-07-30T17:35:03.021069,19538,78584,11.0,3766415,3067,4766.0,3696092433.0,436006,26.0,78.0,48.0,3067,67,620816,1785,67.0,15325,0.81073284,0.18926719,0
2025-07-30T17:35:08.153502,18116,83000,14.0,3784372,3191,4784.0,3804222025.0,435152,64.0,72.0,48.0,3191,65,651521,1597,123.0,15633,0.8738232,0.12617677,0
2025-07-30T17:35:13.293631,17808,83797,8.0,3939517,5024,4759.0,3840795433.0,430324,25.0,54.0,48.0,5024,67,645252,1647,175.0,15515,0.89308137,0.10691861,0
2025-07-30T17:35:18.456643,18035,84089,11.0,3948660,3286,4840.0,3760827773.0,434721,26.0,78.0,49.0,3286,63,632972,1610,44.0,15707,0.7808124,0.21918763,0
2025-07-30T17:35:23.588296,17692,75964,9.0,3840435,3030,4621.0,3822512990.0,426919,25.0,57.0,47.0,3030,67,635161,1468,48.0,16219,0.6674857,0.33251426,0
2025-07-30T17:35:28.732424,19788,84820,8.0,3764228,3255,3968.0,3638624358.0,432329,26.0,61.0,47.0,3255,68,625859,1748,45.0,15404,0.7189718,0.2810282,0
2025-07-30T17:35:33.928349,17335,78655,12.0,3835078,4566,4604.0,3620439012.0,436806,25.0,76.0,48.0,4566,65,632842,1541,40.0,15661,0.8755649,0.12443515,0
2025-07-30T17:35:39.062950,17592,78104,9.0,3979836,3573,4755.0,3733594600.0,441527,25.0,58.0,47.0,3573,64,637449,1657,42.0,15807,0.6717161,0.32828394,0
2025-07-30T17:35:44.189578,18085,78536,11.0,3730874,3702,4777.0,3928818947.0,433466,26.0,72.0,49.0,3702,63,641147,1837,146.0,15680,0.8512344,0.14876561,0
2025-07-30T17:35:49.308079,21586,83873,10.0,3868266,3746,4765.0,3788580448.0,428525,26.0,59.0,47.0,3746,70,643257,1714,41.0,15774,0.9357166,0.064283386,0
2025-07-30T17:35:54.469174,18574,82661,8.0,3960181,3187,4797.0,3733186842.0,435405,26.0,72.0,48.0,3187,66,646194,1540,104.0,15611,0.8891741,0.11082592,0
2025-07-30T17:35:59.590851,18031,85221,10.0,3776349,3150,4789.0,3765683059.0,433993,26.0,79.0,48.0,3150,71,642916,1669,80.0,15930,0.7068777,0.29312226,0
2025-07-30T17:36:04.710899,17415,90627,11.0,3926768,2981,4775.0,3762214146.0,440847,25.0,69.0,47.0,2981,66,642542,1527,90.0,16244,0.59097826,0.40902176,0
2025-07-30T17:36:09.830070,18930,78107,9.0,3881461,3200,4775.0,3726313256.0,439763,26.0,64.0,47.0,3200,66,634327,1586,88.0,16550,0.6081227,0.3918773,0
2025-07-30T17:36:14.985667,18104,94775,13.0,3816501,3199,4757.0,3857127760.0,427279,26.0,83.0,49.0,3199,65,637381,1625,32.0,15295,0.7549689,0.24503113,0
2025-07-30T17:36:20.114613,17619,78016,19.0,3919406,3274,9618.0,7608057926.0,439867,51.0,153.0,97.0,3274,66,624906,1564,80.0,16227,0.7497436,0.2502564,0
2025-07-30T17:36:25.264703,17834,79901,11.0,3788369,3321,4449.0,3651724116.0,426950,26.0,67.0,48.0,3321,68,629209,1571,112.0,15534,0.7380903,0.2619097,0
2025-07-30T17:36:30.429082,17354,79389,9.0,3845444,3244,4022.0,3484073485.0,429898,25.0,54.0,47.0,3244,64,637618,1515,44.0,15502,0.62421966,0.37578037,0
2025-07-30T17:36:35.584336,20026,79916,11.0,3852446,3591,4692.0,3847098067.0,426089,26.0,76.0,48.0,3591,64,632118,1572,88.0,15515,0.76524115,0.23475882,0
2025-07-30T17:36:40.742499,17954,89200,9.0,3769315,3783,4756.0,3875966234.0,448589,26.0,55.0,47.0,3783,68,637130,1534,96.0,15870,0.79664075,0.20335925,0
2025-07-30T17:36:45.869630,18288,76764,13.0,3901048,3263,4782.0,4175776931.0,433622,26.0,73.0,48.0,3263,66,636722,1561,96.0,15236,0.7380837,0.2619163,0
2025-07-30T17:36:50.993308,16690,77664,10.0,3865394,6624,4791.0,3782365696.0,434701,26.0,79.0,47.0,6624,73,631719,1788,28.0,15572,0.8062134,0.1937866,0
2025-07-30T17:36:56.126532,19240,84768,9.0,4127693,3522,4773.0,3770679242.0,430676,25.0,56.0,46.0,3522,64,630428,1677,94.0,16417,0.8925863,0.107413724,0
2025-07-30T17:37:01.284169,18002,82774,9.0,3826446,3167,4771.0,3687050828.0,433369,26.0,70.0,48.0,3167,63,633188,1559,82.0,16026,0.81977266,0.18022735,0
2025-07-30T17:37:06.410453,18435,81413,12.0,4901844,3164,4767.0,3824739777.0,444409,26.0,73.0,47.0,3164,64,645541,1560,84.0,15407,0.8011081,0.19889186,0
2025-07-30T17:37:11.546492,18046,84936,8.0,3887696,3128,4753.0,3824055555.0,437578,26.0,48.0,47.0,3128,65,632812,1537,98.0,15624,0.81318086,0.18681914,0
2025-07-30T17:37:16.703451,17730,81365,11.0,3855581,3115,4853.0,3809416511.0,434369,25.0,79.0,50.0,3115,66,632019,1524,54.0,15743,0.69400835,0.30599162,0
2025-07-30T17:37:21.833451,16751,83578,12.0,3944342,3404,4769.0,3824886563.0,433748,26.0,85.0,47.0,3404,64,644317,1596,84.0,15830,0.64077383,0.35922617,0
2025-07-30T17:37:27.026153,17843,84831,8.0,3880327,3120,4793.0,3814860143.0,436298,26.0,69.0,47.0,3120,65,637403,1676,78.0,15386,0.76245356,0.23754644,0
2025-07-30T17:37:32.175508,18214,80772,11.0,3816717,3132,4732.0,3717763541.0,425698,26.0,75.0,49.0,3132,66,635602,1697,63.0,15753,0.8072766,0.19272342,0
2025-07-30T17:37:37.295915,17634,78832,10.0,3756015,3029,4138.0,3835439963.0,441243,26.0,58.0,46.0,3029,59,628286,1699,46.0,15988,0.8162583,0.18374172,0
2025-07-30T17:37:42.433545,18823,79673,8.0,3704139,3643,4313.0,3701677616.0,433350,25.0,72.0,47.0,3643,76,636585,1585,18.0,16363,0.83239067,0.16760933,0
2025-07-30T17:37:47.565289,17776,86893,12.0,3731148,4487,4765.0,3798971951.0,433620,26.0,69.0,48.0,4487,65,632156,1760,30.0,15673,0.7114978,0.2885022,0
2025-07-30T17:37:52.778171,17644,79183,9.0,3832706,3118,4793.0,3698868608.0,436094,26.0,64.0,46.0,3118,65,634955,1513,32.0,15527,0.8430312,0.15696876,0
2025-07-30T17:37:57.927463,17967,76537,8.0,3999071,3247,4763.0,3731979554.0,562407,25.0,66.0,48.0,3247,63,647429,1630,121.0,15923,0.7926492,0.2073508,0
2025-07-30T17:38:03.052807,17326,77872,12.0,3836710,3520,4776.0,3913757751.0,437081,26.0,69.0,48.0,3520,68,630529,1547,28.0,15711,0.7942775,0.20572253,0
2025-07-30T17:38:08.192793,18095,84992,9.0,3689714,3258,4756.0,3730225131.0,436547,26.0,59.0,47.0,3258,56,631123,1550,31.0,16251,0.7238416,0.2761584,0
2025-07-30T17:38:13.432923,18173,79709,10.0,3880793,3142,4771.0,3711449221.0,437303,25.0,74.0,49.0,3142,62,632626,1618,24.0,15571,0.865499,0.13450098,0
2025-07-30T17:38:18.577302,18555,76517,10.0,3901498,3160,4851.0,3798779474.0,427444,26.0,63.0,47.0,3160,64,627187,1458,24.0,15481,0.74606884,0.2539312,0
2025-07-30T17:38:23.836304,16688,79340,8.0,3809260,3202,4769.0,3975397793.0,436014,26.0,57.0,48.0,3202,63,630102,1610,26.0,15714,0.67466813,0.32533187,0
2025-07-30T17:38:29.005716,17218,85710,10.0,3695863,3441,4767.0,3802541005.0,431536,26.0,78.0,48.0,3441,67,624792,1578,18.0,15571,0.6552466,0.34475338,0
2025-07-30T17:38:34.151075,17538,85622,13.0,3856086,3404,4769.0,3717500985.0,436270,26.0,75.0,47.0,3404,75,631761,1635,110.0,16431,0.56298214,0.43701786,0
2025-07-30T17:38:39.275142,16806,86675,9.0,3868842,3335,4750.0,3849670181.0,427985,25.0,65.0,46.0,3335,65,635815,1511,62.0,16106,0.39210278,0.6078972,1
2025-07-30T17:38:44.404279,18934,76984,10.0,3879683,3066,4592.0,3821440095.0,440870,26.0,68.0,48.0,3066,66,632531,1596,20.0,16143,0.627596,0.372404,0
2025-07-30T17:38:49.538456,18074,80020,10.0,3894591,3225,4053.0,3525105954.0,437361,26.0,58.0,47.0,3225,65,633403,1616,20.0,16122,0.7385211,0.26147893,0
2025-07-30T17:38:54.659328,19269,77544,8.0,3795482,3545,4554.0,3751962553.0,435971,26.0,76.0,47.0,3545,63,632978,1666,37.0,15657,0.8132142,0.18678582,0
2025-07-30T17:38:59.790216,17643,84705,11.0,3743574,3759,4758.0,3832878910.0,434297,25.0,69.0,48.0,3759,65,626354,1624,20.0,17330,0.76082146,0.23917854,0
2025-07-30T17:39:04.942241,17114,79160,9.0,3910527,3338,4769.0,3738673699.0,442030,26.0,68.0,52.0,3338,65,633677,1685,18.0,15649,0.6597496,0.34025034,0
2025-07-30T17:39:10.088181,17095,81902,11.0,4045730,3177,4787.0,3752195726.0,429059,26.0,74.0,49.0,3177,65,629561,1641,112.0,16009,0.7170497,0.28295028,0
2025-07-30T17:39:15.213633,18097,81440,18.0,3799119,3694,9586.0,7713367742.0,434716,51.0,129.0,95.0,3694,64,626798,1773,139.0,15845,0.7681979,0.23180214,0
2025-07-30T17:39:20.358789,16281,82657,12.0,3724455,3085,4764.0,3771243179.0,432692,26.0,79.0,48.0,3085,64,624046,1556,83.0,15991,0.83021235,0.16978763,0
2025-07-30T17:39:25.501134,17322,78157,9.0,3768064,3108,4755.0,3749157871.0,427715,26.0,60.0,46.0,3108,69,629415,1637,94.0,15148,0.6236249,0.37637505,0
2025-07-30T17:39:30.627916,18090,80060,9.0,3727537,3944,4754.0,3729582549.0,434927,26.0,66.0,49.0,3944,65,631617,1550,110.0,15634,0.65143824,0.3485618,0
2025-07-30T17:39:35.783804,18007,93785,14.0,3846415,3192,4745.0,3814500448.0,433112,25.0,86.0,50.0,3192,63,628588,1514,96.0,15733,0.73204535,0.26795465,0
2025-07-30T17:39:40.919111,18976,85505,9.0,3889532,3540,5824.0,4168584622.0,427843,29.0,54.0,49.0,3540,67,624882,1733,25.0,16130,0.7728868,0.22711317,0
2025-07-30T17:39:46.047380,17102,84369,9.0,3727981,3248,3691.0,5998042803.0,439769,23.0,70.0,46.0,3248,71,650625,1634,92.0,15795,0.8469918,0.15300825,0
2025-07-30T17:39:51.176288,17358,78493,11.0,3856373,3397,4211.0,3721251539.0,436058,26.0,88.0,48.0,3397,70,632076,1574,18.0,15495,0.91681343,0.08318657,0
2025-07-30T17:39:56.299496,18202,80758,9.0,3826999,3203,4226.0,3634033877.0,433727,26.0,54.0,47.0,3203,60,636468,1522,98.0,15394,0.719842,0.28015798,0
2025-07-30T17:40:01.425937,19354,77163,12.0,3817296,3562,4761.0,3717872342.0,435574,25.0,75.0,49.0,3562,66,646768,1515,93.0,16130,0.80109674,0.19890326,0
2025-07-30T17:40:06.550258,17200,83593,10.0,3766289,3267,4744.0,3809267553.0,427849,26.0,61.0,46.0,3267,66,637793,1576,122.0,15855,0.6711555,0.3288445,0
2025-07-30T17:40:11.689513,18022,76684,8.0,3835885,3041,4759.0,3756622333.0,436775,26.0,63.0,48.0,3041,68,629058,1444,115.0,15616,0.61383617,0.38616386,0
2025-07-30T17:40:16.832964,16960,77581,11.0,3845710,3825,4832.0,3814738170.0,431331,26.0,72.0,48.0,3825,65,632259,1687,26.0,15684,0.61813647,0.38186353,0
2025-07-30T17:40:21.946859,18251,77804,9.0,3890537,3204,4756.0,3858919837.0,433977,26.0,58.0,47.0,3204,68,633000,1602,92.0,15018,0.72348535,0.27651462,0
2025-07-30T17:40:27.089448,17046,92779,8.0,3737523,3167,4743.0,3747411571.0,442248,25.0,67.0,48.0,3167,69,636835,1688,88.0,17300,0.62269545,0.37730452,0
2025-07-30T17:40:32.237104,18554,83662,12.0,4030737,3273,4755.0,3660885687.0,432822,26.0,83.0,48.0,3273,65,634031,1614,94.0,15803,0.54604,0.45396,0
