timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,syscalls_sys_exit_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred
2025-07-30T17:28:42.602609,19307,97455,121213656,3826555,3118,29045123,29045123,29918487737407,444982,173675,608771116,345079,3118,66,650886,1643,608623,15832
2025-07-30T17:28:47.720495,20300,78935,121213668,4047826,3695,29049911,29049911,29922213647928,450431,173701,608771205,345128,3695,77,626965,1683,608662,16023
2025-07-30T17:28:52.866383,17435,81708,121213677,3838825,3280,29054670,29054670,29925998400159,435846,173727,608771264,345174,3280,62,626183,1500,608708,15581
2025-07-30T17:28:58.014115,22617,111576,121213686,3867315,3263,29059432,29059432,29929787995667,455950,173752,608771339,345226,3263,72,646868,1503,608767,16023
2025-07-30T17:29:03.131084,17995,81773,121213696,4017460,5156,29064214,29064214,29933589321635,424948,173778,608771408,345274,5156,70,634874,1684,608813,15761
2025-07-30T17:29:08.281973,20655,82569,121213705,3983910,3193,29068961,29068961,29937257121971,442379,173803,608771465,345321,3193,63,635470,1685,608868,16900
2025-07-30T17:29:13.424856,17357,86504,121213724,3883472,3288,29073941,29073941,29941588692971,429104,173875,608771681,345442,3288,65,631467,1560,610130,15782
2025-07-30T17:29:18.563156,17236,80066,121213737,4029063,3348,29078697,29078697,29945467323627,428848,173901,608771766,345491,3348,67,629908,1554,610407,16133
2025-07-30T17:29:23.701510,17675,83505,121213747,3901991,2983,29083459,29083459,29949092346625,434898,173927,608771820,345538,2983,67,636588,1505,610455,15485
2025-07-30T17:29:28.851360,17869,79489,121213756,3751893,3123,29088223,29088223,29952921909260,433459,173953,608771884,345586,3123,66,625477,1635,610503,15131
2025-07-30T17:29:33.977744,18295,83171,121213767,4104849,3434,29092981,29092981,29956747863209,434007,173979,608771963,345634,3434,70,637851,1599,610621,15947
2025-07-30T17:29:39.095960,16919,83493,121213775,3792210,3217,29097734,29097734,29960407462767,434051,174004,608772016,345680,3217,67,635781,1563,610677,15557
2025-07-30T17:29:44.233864,17057,76891,121213785,3993933,3618,29102019,29102019,29964331905293,428016,174031,608772087,345729,3618,67,633601,1702,610785,15332
2025-07-30T17:29:49.430523,17728,77040,121213794,4083842,3088,29106174,29106174,29968045394108,436060,174056,608772155,345776,3088,62,631950,1567,610865,15821
2025-07-30T17:29:54.531008,17099,84321,121213802,3715478,3099,29110934,29110934,29971876143325,427850,174082,608772215,345824,3099,64,629292,1565,610947,16149
2025-07-30T17:29:59.656070,20346,78231,121213813,3765493,3728,29115691,29115691,29975595076812,433874,174108,608772302,345871,3728,65,631184,1527,611027,15812
2025-07-30T17:30:04.812360,16977,82001,121213822,3752498,3230,29120423,29120423,29979346194527,428019,174134,608772359,345918,3230,63,634799,1528,611052,16170
2025-07-30T17:30:09.973523,17470,80792,121213845,3772943,3333,29130021,29130021,29987085154469,436598,174228,608772496,346014,3333,67,639120,1521,611259,15745
2025-07-30T17:30:15.097529,18516,86965,121213853,3925324,3991,29134757,29134757,29990722651381,436892,174253,608772551,346061,3991,64,629312,1656,611343,15845
2025-07-30T17:30:20.254434,20250,78508,121213863,4072601,3791,29139499,29139499,29994438466393,436092,174280,608772634,346111,3791,66,642279,1732,611471,16198
2025-07-30T17:30:25.435198,17202,86896,121213876,3802317,3141,29144251,29144251,29998278516251,436589,174305,608772712,346159,3141,67,625490,1676,611507,15913
2025-07-30T17:30:30.590572,16965,80021,121213884,3886443,3063,29148978,29148978,30002159126643,433137,174331,608772762,346206,3063,74,630177,1476,611587,16087
2025-07-30T17:30:35.727593,17206,79269,121213894,3744069,3070,29153725,29153725,30005974279362,436243,174357,608772835,346255,3070,67,628488,1577,611673,15870
2025-07-30T17:30:40.897313,18896,85846,121213905,3734112,3605,29158468,29158468,30010128819509,560367,174383,608772902,346302,3605,66,633215,1729,611754,15218
2025-07-30T17:30:46.034438,17148,76583,121213913,3731605,3167,29163224,29163224,30013912539370,434783,174408,608772987,346350,3167,65,629436,1541,611832,16633
2025-07-30T17:30:51.145265,18228,77446,121213923,3730341,3137,29167385,29167385,30017650421084,425022,174434,608773055,346398,3137,64,641083,1519,611852,15696
2025-07-30T17:30:56.276913,17731,79249,121213933,4013177,3383,29171624,29171624,30021284351766,438530,174460,608773115,346444,3383,65,638723,1566,611936,15536
2025-07-30T17:31:01.420068,18639,78447,121213941,3793224,3199,29176358,29176358,30025067492292,430832,174486,608773188,346491,3199,64,642602,1615,612050,16171
2025-07-30T17:31:06.537751,19784,77761,121213953,3709627,3485,29181117,29181117,30028936554753,435432,174512,608773266,346539,3485,65,635085,1590,612102,16560
2025-07-30T17:31:11.659058,18746,79517,121213963,3767488,3041,29185942,29185942,30032776050049,444034,174538,608773339,346586,3041,64,651198,1591,612121,15573
2025-07-30T17:31:16.814864,17804,88396,121213973,3741587,3179,29190680,29190680,30036568787585,436494,174563,608773412,346635,3179,67,630859,1517,612244,15344
2025-07-30T17:31:21.955773,17880,79165,121213982,3903070,3299,29195444,29195444,30040426554742,426983,174590,608773476,346682,3299,67,632820,1580,612286,15492
2025-07-30T17:31:27.088810,17842,77154,121213991,3745607,3137,29200192,29200192,30044071212473,439791,174615,608773538,346730,3137,61,631062,1521,612381,15807
2025-07-30T17:31:32.241120,18822,92888,121214002,3871537,3401,29204921,29204921,30047823386282,432131,174640,608773609,346779,3401,61,626396,1610,612413,15471
2025-07-30T17:31:37.373530,17137,79533,121214014,3888673,3011,29209684,29209684,30051655428914,436628,174666,608773676,346826,3011,70,640961,1606,612511,16369
2025-07-30T17:31:42.477959,18240,84035,121214022,3755005,3128,29214427,29214427,30055374794486,435334,174692,608773732,346874,3128,64,633072,1646,612541,16113
2025-07-30T17:31:47.627980,21875,84026,121214032,3896119,2824,29219216,29219216,30059228711969,432514,174718,608773810,346922,2824,67,630010,1557,612597,15535
2025-07-30T17:31:52.799811,19167,84760,121214041,3849563,3258,29223986,29223986,30062988064451,435675,174744,608773866,346969,3258,63,634583,1662,612651,16076
2025-07-30T17:31:57.931147,17767,79101,121214050,3899106,3196,29228595,29228595,30066757530418,437352,174769,608773930,347017,3196,68,638017,1647,612689,15796
2025-07-30T17:32:03.070859,17821,79018,121214061,3836707,3135,29232990,29232990,30070417425887,428555,174795,608774006,347065,3135,64,638705,1594,612729,15731
2025-07-30T17:32:08.212289,16986,75458,121214069,4104446,3142,29237127,29237127,30074233920066,431343,174821,608774063,347112,3142,67,629904,1554,612834,15266
2025-07-30T17:32:13.334317,17662,85597,121214079,3973378,3253,29241963,29241963,30078015070087,434724,174847,608774135,347161,3253,66,633779,1487,612868,16150
2025-07-30T17:32:18.483706,19867,78372,121214088,3822486,3887,29246717,29246717,30081722258339,431249,174873,608774193,347207,3887,68,634312,1700,612886,15938
2025-07-30T17:32:23.625772,17038,78854,121214096,3827348,3302,29251476,29251476,30085482399471,431620,174898,608774264,347254,3302,63,628556,1545,612906,15395
2025-07-30T17:32:28.760556,18311,82625,121214106,3820465,2932,29256227,29256227,30089253100146,439624,174924,608774348,347302,2932,61,661957,1611,612926,15373
2025-07-30T17:32:33.890661,17895,78406,121214116,5105147,4234,29260975,29260975,30092932244796,432559,174949,608774406,347349,4234,67,629991,1676,612946,15624
2025-07-30T17:32:39.046274,19894,81300,121214124,3858821,4239,29265729,29265729,30096747189167,436351,174975,608774467,347397,4239,63,633131,1609,613060,15654
2025-07-30T17:32:44.188392,18506,86011,121214137,3795730,3042,29270481,29270481,30100503431631,432466,175001,608774551,347447,3042,63,636060,1713,613080,16204
2025-07-30T17:32:49.315905,17345,82034,121214146,4024979,3195,29275250,29275250,30104310536108,426472,175026,608774628,347494,3195,66,627912,1531,613118,15231
2025-07-30T17:32:54.447957,17867,81313,121214155,3911589,3065,29280028,29280028,30108015331280,433757,175052,608774691,347542,3065,68,644179,1641,613207,15296
2025-07-30T17:32:59.590538,17672,82968,121214167,3862841,3266,29284784,29284784,30111821106330,431499,175078,608774761,347590,3266,66,633241,1644,613285,17140
2025-07-30T17:33:04.740164,20323,84318,121214176,3705246,3713,29289546,29289546,30115728847475,430453,175104,608774816,347637,3713,76,628073,1713,613372,15879
2025-07-30T17:33:09.872526,17520,80509,121214186,3892426,3091,29293940,29293940,30119443140217,431879,175129,608774896,347686,3091,64,634844,1514,613452,15520
2025-07-30T17:33:15.011069,17774,75600,121214203,3743892,3338,29302789,29302789,30127068011674,439113,175181,608775011,347781,3338,65,641171,1543,613561,16063
2025-07-30T17:33:20.157497,17802,81539,121214213,4150520,3433,29307545,29307545,30130722667389,429921,175207,608775079,347829,3433,64,634382,1601,613677,15191
2025-07-30T17:33:25.287421,18682,83690,121214222,3937269,3113,29312291,29312291,30134492932676,443196,175232,608775135,347876,3113,64,657792,1690,613761,16260
2025-07-30T17:33:30.407363,19424,83735,121214232,3773613,3738,29317058,29317058,30138306474849,441102,175258,608775203,347924,3738,67,628903,1817,613842,15899
2025-07-30T17:33:35.543401,17504,85018,121214243,3881442,3313,29321811,29321811,30141980339923,435270,175284,608775275,347972,3313,72,635351,1546,613860,15985
2025-07-30T17:33:40.699873,17566,76665,121214251,3717169,3378,29326564,29326564,30145773694738,442960,175309,608775328,348019,3378,66,634469,1805,613982,15236
2025-07-30T17:33:45.836805,19588,79053,121214261,3759092,3600,29331358,29331358,30149645577464,432063,175336,608775411,348069,3600,69,635581,1628,614077,15648
2025-07-30T17:33:50.963771,18043,84921,121214273,3805413,3377,29336145,29336145,30153476401228,439154,175361,608775483,348116,3377,63,623387,1585,614159,15734
2025-07-30T17:33:56.109258,16822,76800,121214281,3928268,3310,29340928,29340928,30157231026106,435387,175388,608775547,348168,3310,67,629032,1668,614223,15702
2025-07-30T17:34:01.292231,17271,82672,121214292,3940366,2970,29345727,29345727,30161023300677,426960,175413,608775621,348217,2970,63,630523,1531,614267,15794
2025-07-30T17:34:06.436796,17609,89429,121214301,3690316,3143,29350485,29350487,30164906881982,444486,175439,608775683,348264,3143,64,630516,1478,614316,15754
2025-07-30T17:34:11.555137,19239,84585,121214311,3745248,3289,29355342,29355342,30168621068100,429673,175465,608775751,348312,3289,68,631877,1582,614336,15990
2025-07-30T17:34:16.697774,17240,80797,121214323,3798239,3096,29359301,29359301,30172172010180,428954,175490,608775829,348360,3096,67,636706,1542,614368,15490
2025-07-30T17:34:21.905959,17448,80504,121214333,3748249,3233,29363738,29363738,30175952821295,428083,175516,608775894,348407,3233,70,635306,1488,614490,15658
2025-07-30T17:34:27.032573,17791,81997,121214342,3944392,3122,29368505,29368505,30179840228793,430475,175542,608775965,348454,3122,65,646310,1609,614508,16054
2025-07-30T17:34:32.163611,17315,77841,121214354,3771240,3265,29373257,29373257,30183536626651,431351,175568,608776032,348502,3265,67,641491,1461,614596,15528
2025-07-30T17:34:37.273295,21198,82289,121214362,3808153,5010,29378016,29378016,30187292944864,439434,175593,608776084,348549,5010,72,627902,1801,614676,15111
2025-07-30T17:34:42.438385,16530,76859,121214373,3830058,3349,29382776,29382776,30191197697927,444694,175619,608776164,348598,3349,67,635554,1599,614758,16007
2025-07-30T17:34:47.600202,17761,79516,121214382,3751224,3094,29387663,29387663,30194987147731,433323,175644,608776249,348647,3094,62,642568,1797,614790,15739
2025-07-30T17:34:52.724420,17871,82489,121214390,3899506,3146,29392449,29392449,30198808943071,438328,175670,608776322,348695,3146,66,626439,1547,614879,15811
2025-07-30T17:34:57.879322,19538,78584,121214401,3766415,3067,29397215,29397215,30202505035504,436006,175696,608776400,348743,3067,67,620816,1785,614946,15325
2025-07-30T17:35:03.021069,18116,83000,121214415,3784372,3191,29401999,29401999,30206309257529,435152,175760,608776472,348791,3191,65,651521,1597,615069,15633
2025-07-30T17:35:08.153502,17808,83797,121214423,3939517,5024,29406758,29406758,30210150052962,430324,175785,608776526,348839,5024,67,645252,1647,615244,15515
2025-07-30T17:35:13.293631,18035,84089,121214434,3948660,3286,29411598,29411598,30213910880735,434721,175811,608776604,348888,3286,63,632972,1610,615288,15707
2025-07-30T17:35:18.456643,17692,75964,121214443,3840435,3030,29416219,29416219,30217733393725,426919,175836,608776661,348935,3030,67,635161,1468,615336,16219
2025-07-30T17:35:23.588296,19788,84820,121214451,3764228,3255,29420187,29420187,30221372018083,432329,175862,608776722,348982,3255,68,625859,1748,615381,15404
2025-07-30T17:35:28.732424,17335,78655,121214463,3835078,4566,29424791,29424791,30224992457095,436806,175887,608776798,349030,4566,65,632842,1541,615421,15661
2025-07-30T17:35:33.928349,17592,78104,121214472,3979836,3573,29429546,29429546,30228726051695,441527,175912,608776856,349077,3573,64,637449,1657,615463,15807
2025-07-30T17:35:39.062950,18085,78536,121214483,3730874,3702,29434323,29434323,30232654870642,433466,175938,608776928,349126,3702,63,641147,1837,615609,15680
2025-07-30T17:35:44.189578,21586,83873,121214493,3868266,3746,29439088,29439088,30236443451090,428525,175964,608776987,349173,3746,70,643257,1714,615650,15774
2025-07-30T17:35:49.308079,18574,82661,121214501,3960181,3187,29443885,29443885,30240176637932,435405,175990,608777059,349221,3187,66,646194,1540,615754,15611
2025-07-30T17:35:54.469174,18031,85221,121214511,3776349,3150,29448674,29448674,30243942320991,433993,176016,608777138,349269,3150,71,642916,1669,615834,15930
2025-07-30T17:35:59.590851,17415,90627,121214522,3926768,2981,29453449,29453449,30247704535137,440847,176041,608777207,349316,2981,66,642542,1527,615924,16244
2025-07-30T17:36:04.710899,18930,78107,121214531,3881461,3200,29458224,29458224,30251430848393,439763,176067,608777271,349363,3200,66,634327,1586,616012,16550
2025-07-30T17:36:09.830070,18104,94775,121214544,3816501,3199,29462981,29462981,30255287976153,427279,176093,608777354,349412,3199,65,637381,1625,616044,15295
2025-07-30T17:36:14.985667,17619,78016,121214563,3919406,3274,29472599,29472599,30262896034079,439867,176144,608777507,349509,3274,66,624906,1564,616124,16227
2025-07-30T17:36:20.114613,17834,79901,121214574,3788369,3321,29477048,29477048,30266547758195,426950,176170,608777574,349557,3321,68,629209,1571,616236,15534
2025-07-30T17:36:25.264703,17354,79389,121214583,3845444,3244,29481070,29481070,30270031831680,429898,176195,608777628,349604,3244,64,637618,1515,616280,15502
2025-07-30T17:36:30.429082,20026,79916,121214594,3852446,3591,29485762,29485762,30273878929747,426089,176221,608777704,349652,3591,64,632118,1572,616368,15515
2025-07-30T17:36:35.584336,17954,89200,121214603,3769315,3783,29490518,29490518,30277754895981,448589,176247,608777759,349699,3783,68,637130,1534,616464,15870
2025-07-30T17:36:40.742499,18288,76764,121214616,3901048,3263,29495300,29495300,30281930672912,433622,176273,608777832,349747,3263,66,636722,1561,616560,15236
2025-07-30T17:36:45.869630,16690,77664,121214626,3865394,6624,29500091,29500091,30285713038608,434701,176299,608777911,349794,6624,73,631719,1788,616588,15572
2025-07-30T17:36:50.993308,19240,84768,121214635,4127693,3522,29504864,29504864,30289483717850,430676,176324,608777967,349840,3522,64,630428,1677,616682,16417
2025-07-30T17:36:56.126532,18002,82774,121214644,3826446,3167,29509635,29509635,30293170768678,433369,176350,608778037,349888,3167,63,633188,1559,616764,16026
2025-07-30T17:37:01.284169,18435,81413,121214656,4901844,3164,29514402,29514402,30296995508455,444409,176376,608778110,349935,3164,64,645541,1560,616848,15407
2025-07-30T17:37:06.410453,18046,84936,121214664,3887696,3128,29519155,29519155,30300819564010,437578,176402,608778158,349982,3128,65,632812,1537,616946,15624
2025-07-30T17:37:11.546492,17730,81365,121214675,3855581,3115,29524008,29524008,30304628980521,434369,176427,608778237,350032,3115,66,632019,1524,617000,15743
2025-07-30T17:37:16.703451,16751,83578,121214687,3944342,3404,29528777,29528777,30308453867084,433748,176453,608778322,350079,3404,64,644317,1596,617084,15830
2025-07-30T17:37:21.833451,17843,84831,121214695,3880327,3120,29533570,29533570,30312268727227,436298,176479,608778391,350126,3120,65,637403,1676,617162,15386
2025-07-30T17:37:27.026153,18214,80772,121214706,3816717,3132,29538302,29538302,30315986490768,425698,176505,608778466,350175,3132,66,635602,1697,617225,15753
2025-07-30T17:37:32.175508,17634,78832,121214716,3756015,3029,29542440,29542440,30319821930731,441243,176531,608778524,350221,3029,59,628286,1699,617271,15988
2025-07-30T17:37:37.295915,18823,79673,121214724,3704139,3643,29546753,29546753,30323523608347,433350,176556,608778596,350268,3643,76,636585,1585,617289,16363
